0,1,2,3,4,5
4,31,541,77,0,Grass
4,32,16,331,0,Grass
4,33,375,154,0,Grass
4,34,157,592,0,Grass
4,35,288,333,0,Grass
4,36,19,429,0,Grass
4,37,663,397,0,Grass
4,38,532,9,0,Grass
4,39,369,483,0,Grass
4,40,5,477,0,Grass
4,41,179,409,0,Grass
4,42,468,446,0,Grass
4,43,541,620,0,Grass
4,44,726,599,0,Grass
4,45,588,694,0,Hunter
4,46,588,694,0,Hunter
4,47,588,694,0,Hunter
5,0,323,684,0,Prey
5,1,669,517,0,Prey
5,2,155,633,0,Prey
5,3,353,677,0,Prey
5,4,496,549,0,Prey
5,5,82,277,0,Prey
5,6,645,740,0,Prey
5,7,668,136,0,Prey
5,9,522,323,0,Prey
5,10,181,619,0,Prey
5,11,284,39,0,Prey
5,12,279,319,0,Prey
5,13,100,591,0,Prey
5,14,270,282,0,Prey
5,16,34,497,0,Prey
5,17,522,175,0,Prey
5,18,420,669,0,Prey
5,19,68,406,0,Prey
5,20,424,374,0,Hunter
5,21,448,65,0,Hunter
5,22,588,695,0,Hunter
5,23,625,141,0,Hunter
5,24,436,483,0,Hunter
5,25,291,613,0,Hunter
5,26,323,211,0,Hunter
5,27,120,400,0,Hunter
5,28,148,530,0,Hunter
5,29,304,430,0,Hunter
5,30,727,43,0,Grass
5,31,541,77,0,Grass
5,32,16,331,0,Grass
5,33,375,154,0,Grass
5,34,157,592,0,Grass
5,35,288,333,0,Grass
5,36,19,429,0,Grass
5,37,663,397,0,Grass
5,38,532,9,0,Grass
5,39,369,483,0,Grass
5,40,5,477,0,Grass
5,41,179,409,0,Grass
5,42,468,446,0,Grass
5,43,541,620,0,Grass
5,44,726,599,0,Grass
5,45,588,695,0,Hunter
5,46,587,695,0,Hunter
5,47,588,695,0,Hunter
6,0,323,684,0,Prey
6,1,669,517,0,Prey
6,2,155,633,0,Prey
6,3,353,676,0,Prey
6,4,497,549,0,Prey
6,5,82,276,0,Prey
6,6,645,740,0,Prey
6,7,668,136,0,Prey
6,9,522,323,0,Prey
6,10,181,619,0,Prey
6,11,284,39,0,Prey
6,12,279,318,0,Prey
6,13,100,591,0,Prey
6,14,270,282,0,Prey
6,16,34,497,0,Prey
6,17,522,174,0,Prey
6,18,419,669,0,Prey
6,19,68,405,0,Prey
6,20,425,373,0,Hunter
6,21,449,65,0,Hunter
6,22,588,696,0,Hunter
6,23,626,140,0,Hunter
6,24,437,483,0,Hunter
6,25,292,612,0,Hunter
6,26,323,212,0,Hunter
6,27,119,399,0,Hunter
6,28,149,530,0,Hunter
6,29,305,430,0,Hunter
6,30,727,43,0,Grass
6,31,541,77,0,Grass
6,32,16,331,0,Grass
6,33,375,154,0,Grass
6,34,157,592,0,Grass
6,35,288,333,0,Grass
6,36,19,429,0,Grass
6,37,663,397,0,Grass
6,38,532,9,0,Grass
6,39,369,483,0,Grass
6,40,5,477,0,Grass
6,41,179,409,0,Grass
6,42,468,446,0,Grass
6,43,541,620,0,Grass
6,44,726,599,0,Grass
6,45,587,696,0,Hunter
6,46,587,696,0,Hunter
6,47,587,696,0,Hunter
7,0,322,683,0,Prey
7,1,668,517,0,Prey
7,2,156,633,0,Prey
7,3,352,676,0,Prey
7,4,497,549,0,Prey
7,5,82,276,0,Prey
7,6,645,741,0,Prey
7,7,669,136,0,Prey
7,9,522,322,0,Prey
7,10,182,619,0,Prey
7,11,284,38,0,Prey
7,12,278,318,0,Prey
7,13,101,591,0,Prey
7,14,270,283,0,Prey
7,16,35,496,0,Prey
7,17,522,174,0,Prey
7,18,419,669,0,Prey
7,19,68,405,0,Prey
7,20,426,373,0,Hunter
7,21,450,65,0,Hunter
7,22,587,697,0,Hunter
7,23,627,140,0,Hunter
7,24,438,483,0,Hunter
7,25,293,612,0,Hunter
7,26,323,213,0,Hunter
7,27,118,399,0,Hunter
7,28,150,530,0,Hunter
7,29,306,430,0,Hunter
7,30,727,43,0,Grass
7,31,541,77,0,Grass
7,32,16,331,0,Grass
7,33,375,154,0,Grass
7,34,157,592,0,Grass
7,35,288,333,0,Grass
7,36,19,429,0,Grass
7,37,663,397,0,Grass
7,38,532,9,0,Grass
7,39,369,483,0,Grass
7,40,5,477,0,Grass
7,41,179,409,0,Grass
7,42,468,446,0,Grass
7,43,541,620,0,Grass
7,44,726,599,0,Grass
7,45,587,697,0,Hunter
7,46,587,697,0,Hunter
7,47,587,697,0,Hunter
8,0,322,683,0,Prey
8,1,668,518,0,Prey
8,2,156,634,0,Prey
8,3,352,676,0,Prey
8,4,498,549,0,Prey
8,5,82,275,0,Prey
8,6,645,741,0,Prey
8,7,669,136,0,Prey
8,9,523,322,0,Prey
8,10,182,619,0,Prey
8,11,284,38,0,Prey
8,12,278,318,0,Prey
8,13,101,590,0,Prey
8,14,270,283,0,Prey
8,16,35,496,0,Prey
8,17,522,173,0,Prey
8,18,418,669,0,Prey
8,19,69,404,0,Prey
8,20,427,373,0,Hunter
8,21,451,65,0,Hunter
8,22,587,698,0,Hunter
8,23,628,139,0,Hunter
8,24,439,483,0,Hunter
8,25,294,611,0,Hunter
8,26,323,214,0,Hunter
8,27,117,399,0,Hunter
8,28,151,530,0,Hunter
8,29,307,430,0,Hunter
8,30,727,43,0,Grass
8,31,541,77,0,Grass
8,32,16,331,0,Grass
8,33,375,154,0,Grass
8,34,157,592,0,Grass
8,35,288,333,0,Grass
8,36,19,429,0,Grass
8,37,663,397,0,Grass
8,38,532,9,0,Grass
8,39,369,483,0,Grass
8,40,5,477,0,Grass
8,41,179,409,0,Grass
8,42,468,446,0,Grass
8,43,541,620,0,Grass
8,44,726,599,0,Grass
8,45,587,698,0,Hunter
8,46,586,698,0,Hunter
8,47,587,698,0,Hunter
9,0,322,682,0,Prey
9,1,667,518,0,Prey
9,2,156,634,0,Prey
9,3,351,676,0,Prey
9,4,498,548,0,Prey
9,5,82,275,0,Prey
9,6,646,742,0,Prey
9,7,670,137,0,Prey
9,9,523,321,0,Prey
9,10,182,620,0,Prey
9,11,284,37,0,Prey
9,12,277,318,0,Prey
9,13,102,590,0,Prey
9,14,270,284,0,Prey
9,16,36,496,0,Prey
9,17,522,173,0,Prey
9,18,418,669,0,Prey
9,19,69,404,0,Prey
9,20,428,373,0,Hunter
9,21,452,66,0,Hunter
9,22,587,699,0,Hunter
9,23,629,139,0,Hunter
9,24,440,483,0,Hunter
9,25,295,610,0,Hunter
9,26,322,215,0,Hunter
9,27,116,399,0,Hunter
9,28,152,530,0,Hunter
9,29,308,430,0,Hunter
9,30,727,43,0,Grass
9,31,541,77,0,Grass
9,32,16,331,0,Grass
9,33,375,154,0,Grass
9,34,157,592,0,Grass
9,35,288,333,0,Grass
9,36,19,429,0,Grass
9,37,663,397,0,Grass
9,38,532,9,0,Grass
9,39,369,483,0,Grass
9,40,5,477,0,Grass
9,41,179,409,0,Grass
9,42,468,446,0,Grass
9,43,541,620,0,Grass
9,44,726,599,0,Grass
9,45,586,699,0,Hunter
9,46,586,699,0,Hunter
9,47,587,699,0,Hunter
10,0,322,682,0,Prey
10,1,667,518,0,Prey
10,2,157,635,0,Prey
10,3,351,675,0,Prey
10,4,499,548,0,Prey
10,5,82,274,0,Prey
10,6,646,742,0,Prey
10,7,670,137,0,Prey
10,9,523,321,0,Prey
10,10,183,620,0,Prey
10,11,283,37,0,Prey
10,12,277,318,0,Prey
10,13,102,590,0,Prey
10,14,270,284,0,Prey
10,16,36,495,0,Prey
10,17,522,172,0,Prey
10,18,417,669,0,Prey
10,19,69,404,0,Prey
10,20,429,372,0,Hunter
10,21,453,66,0,Hunter
10,22,586,700,0,Hunter
10,23,629,138,0,Hunter
10,24,441,483,0,Hunter
10,25,296,610,0,Hunter
10,26,322,216,0,Hunter
10,27,115,399,0,Hunter
10,28,153,530,0,Hunter
10,29,309,430,0,Hunter
10,30,727,43,0,Grass
10,31,541,77,0,Grass
10,32,16,331,0,Grass
10,33,375,154,0,Grass
10,34,157,592,0,Grass
10,35,288,333,0,Grass
10,36,19,429,0,Grass
10,37,663,397,0,Grass
10,38,532,9,0,Grass
10,39,369,483,0,Grass
10,40,5,477,0,Grass
10,41,179,409,0,Grass
10,42,468,446,0,Grass
10,43,541,620,0,Grass
10,44,726,599,0,Grass
10,45,586,700,0,Hunter
10,46,586,699,0,Hunter
10,47,586,700,0,Hunter
11,0,321,681,0,Prey
11,1,666,518,0,Prey
11,2,157,635,0,Prey
11,3,351,675,0,Prey
11,4,499,548,0,Prey
11,5,82,274,0,Prey
11,6,646,743,0,Prey
11,7,671,137,0,Prey
11,9,523,320,0,Prey
11,10,183,620,0,Prey
11,11,283,36,0,Prey
11,12,276,318,0,Prey
11,13,102,590,0,Prey
11,14,270,285,0,Prey
11,16,36,495,0,Prey
11,17,522,172,0,Prey
11,18,417,668,0,Prey
11,19,70,403,0,Prey
11,20,430,372,0,Hunter
11,21,454,66,0,Hunter
11,22,586,701,0,Hunter
11,23,630,138,0,Hunter
11,24,442,483,0,Hunter
11,25,296,609,0,Hunter
11,26,322,217,0,Hunter
11,27,114,399,0,Hunter
11,28,154,530,0,Hunter
11,29,310,430,0,Hunter
11,30,727,43,0,Grass
11,31,541,77,0,Grass
11,32,16,331,0,Grass
11,33,375,154,0,Grass
11,34,157,592,0,Grass
11,35,288,333,0,Grass
11,36,19,429,0,Grass
11,37,663,397,0,Grass
11,38,532,9,0,Grass
11,39,369,483,0,Grass
11,40,5,477,0,Grass
11,41,179,409,0,Grass
11,42,468,446,0,Grass
11,43,541,620,0,Grass
11,44,726,599,0,Grass
11,45,585,701,0,Hunter
11,46,585,700,0,Hunter
11,47,586,701,0,Hunter
12,0,321,681,0,Prey
12,1,666,518,0,Prey
12,2,157,635,0,Prey
12,3,350,675,0,Prey
12,4,500,548,0,Prey
12,5,82,273,0,Prey
12,6,646,743,0,Prey
12,7,671,137,0,Prey
12,9,523,320,0,Prey
12,10,184,620,0,Prey
12,11,283,36,0,Prey
12,12,276,318,0,Prey
12,13,103,589,0,Prey
12,14,270,285,0,Prey
12,16,37,495,0,Prey
12,17,522,171,0,Prey
12,18,416,668,0,Prey
12,19,70,403,0,Prey
12,20,431,372,0,Hunter
12,21,455,67,0,Hunter
12,22,586,702,0,Hunter
12,23,631,137,0,Hunter
12,24,443,483,0,Hunter
12,25,297,609,0,Hunter
12,26,322,218,0,Hunter
12,27,113,399,0,Hunter
12,28,155,531,0,Hunter
12,29,311,430,0,Hunter
12,30,727,43,0,Grass
12,31,541,77,0,Grass
12,32,16,331,0,Grass
12,33,375,154,0,Grass
12,34,157,592,0,Grass
12,35,288,333,0,Grass
12,36,19,429,0,Grass
12,37,663,397,0,Grass
12,38,532,9,0,Grass
12,39,369,483,0,Grass
12,40,5,477,0,Grass
12,41,179,409,0,Grass
12,42,468,446,0,Grass
12,43,541,620,0,Grass
12,44,726,599,0,Grass
12,45,585,701,0,Hunter
12,46,585,701,0,Hunter
12,47,586,702,0,Hunter
13,0,321,681,0,Prey
13,1,666,519,0,Prey
13,2,158,636,0,Prey
13,3,350,675,0,Prey
13,4,500,548,0,Prey
13,5,82,273,0,Prey
13,6,646,744,0,Prey
13,7,672,137,0,Prey
13,9,523,319,0,Prey
13,10,184,620,0,Prey
13,11,283,35,0,Prey
13,12,275,317,0,Prey
13,13,103,589,0,Prey
13,14,270,286,0,Prey
13,16,37,494,0,Prey
13,17,522,171,0,Prey
13,18,416,668,0,Prey
13,19,70,403,0,Prey
13,20,432,372,0,Hunter
13,21,456,67,0,Hunter
13,22,585,703,0,Hunter
13,23,632,137,0,Hunter
13,24,444,483,0,Hunter
13,25,298,608,0,Hunter
13,26,322,219,0,Hunter
13,27,112,399,0,Hunter
13,28,156,531,0,Hunter
13,29,312,430,0,Hunter
13,30,727,43,0,Grass
13,31,541,77,0,Grass
13,32,16,331,0,Grass
13,33,375,154,0,Grass
13,34,157,592,0,Grass
13,35,288,333,0,Grass
13,36,19,429,0,Grass
13,37,663,397,0,Grass
13,38,532,9,0,Grass
13,39,369,483,0,Grass
13,40,5,477,0,Grass
13,41,179,409,0,Grass
13,42,468,446,0,Grass
13,43,541,620,0,Grass
13,44,726,599,0,Grass
13,45,585,702,0,Hunter
13,46,585,702,0,Hunter
13,47,585,703,0,Hunter
14,0,321,680,0,Prey
14,1,665,519,0,Prey
14,2,158,636,0,Prey
14,3,349,674,0,Prey
14,4,501,548,0,Prey
14,5,82,272,0,Prey
14,6,647,744,0,Prey
14,7,672,137,0,Prey
14,9,523,319,0,Prey
14,10,185,620,0,Prey
14,11,283,35,0,Prey
14,12,275,317,0,Prey
14,13,104,589,0,Prey
14,14,270,286,0,Prey
14,16,38,494,0,Prey
14,17,522,170,0,Prey
14,18,415,668,0,Prey
14,19,71,402,0,Prey
14,20,433,371,0,Hunter
14,21,457,67,0,Hunter
14,22,585,703,0,Hunter
14,23,633,136,0,Hunter
14,24,445,483,0,Hunter
14,25,299,608,0,Hunter
14,26,322,220,0,Hunter
14,27,111,398,0,Hunter
14,28,157,531,0,Hunter
14,29,313,430,0,Hunter
14,30,727,43,0,Grass
14,31,541,77,0,Grass
14,32,16,331,0,Grass
14,33,375,154,0,Grass
14,34,157,592,0,Grass
14,35,288,333,0,Grass
14,36,19,429,0,Grass
14,37,663,397,0,Grass
14,38,532,9,0,Grass
14,39,369,483,0,Grass
14,40,5,477,0,Grass
14,41,179,409,0,Grass
14,42,468,446,0,Grass
14,43,541,620,0,Grass
14,44,726,599,0,Grass
14,45,584,703,0,Hunter
14,46,584,703,0,Hunter
14,47,585,704,0,Hunter
15,0,320,680,0,Prey
15,1,665,519,0,Prey
15,2,158,636,0,Prey
15,3,349,674,0,Prey
15,4,501,548,0,Prey
15,5,82,272,0,Prey
15,6,647,744,0,Prey
15,7,673,137,0,Prey
15,9,523,318,0,Prey
15,10,185,620,0,Prey
15,11,283,34,0,Prey
15,12,274,317,0,Prey
15,13,104,588,0,Prey
15,14,270,287,0,Prey
15,16,38,494,0,Prey
15,17,522,170,0,Prey
15,18,415,668,0,Prey
15,19,71,402,0,Prey
15,20,434,371,0,Hunter
15,21,458,68,0,Hunter
15,22,585,704,0,Hunter
15,23,634,136,0,Hunter
15,24,446,483,0,Hunter
15,25,300,607,0,Hunter
15,26,322,221,0,Hunter
15,27,110,398,0,Hunter
15,28,158,531,0,Hunter
15,29,314,431,0,Hunter
15,30,727,43,0,Grass
15,31,541,77,0,Grass
15,32,16,331,0,Grass
15,33,375,154,0,Grass
15,34,157,592,0,Grass
15,35,288,333,0,Grass
15,36,19,429,0,Grass
15,37,663,397,0,Grass
15,38,532,9,0,Grass
15,39,369,483,0,Grass
15,40,5,477,0,Grass
15,41,179,409,0,Grass
15,42,468,446,0,Grass
15,43,541,620,0,Grass
15,44,726,599,0,Grass
15,45,584,704,0,Hunter
15,46,584,704,0,Hunter
15,47,585,704,0,Hunter
15,48,415,668,0,Prey
16,0,320,679,0,Prey
16,1,664,519,0,Prey
16,2,159,637,0,Prey
16,3,349,674,0,Prey
16,4,502,547,0,Prey
16,5,82,271,0,Prey
16,6,647,745,0,Prey
16,7,673,137,0,Prey
16,9,523,318,0,Prey
16,10,186,621,0,Prey
16,11,283,34,0,Prey
16,12,274,317,0,Prey
16,13,104,588,0,Prey
16,14,270,287,0,Prey
16,16,38,493,0,Prey
16,17,522,169,0,Prey
16,18,414,668,0,Prey
16,19,72,402,0,Prey
16,20,435,371,0,Hunter
16,21,459,68,0,Hunter
16,22,584,705,0,Hunter
16,23,635,136,0,Hunter
16,24,447,483,0,Hunter
16,25,301,607,0,Hunter
16,26,322,222,0,Hunter
16,27,109,398,0,Hunter
16,28,159,532,0,Hunter
16,29,315,431,0,Hunter
16,30,727,43,0,Grass
16,31,541,77,0,Grass
16,32,16,331,0,Grass
16,33,375,154,0,Grass
16,34,157,592,0,Grass
16,35,288,333,0,Grass
16,36,19,429,0,Grass
16,37,663,397,0,Grass
16,38,532,9,0,Grass
16,39,369,483,0,Grass
16,40,5,477,0,Grass
16,41,179,409,0,Grass
16,42,468,446,0,Grass
16,43,541,620,0,Grass
16,44,726,599,0,Grass
16,45,583,705,0,Hunter
16,46,584,705,0,Hunter
16,47,585,705,0,Hunter
16,48,414,668,0,Prey
17,0,320,679,0,Prey
17,1,664,519,0,Prey
17,2,159,637,0,Prey
17,3,348,673,0,Prey
17,4,502,547,0,Prey
17,5,82,271,0,Prey
17,6,647,745,0,Prey
17,7,674,137,0,Prey
17,9,523,317,0,Prey
17,10,186,621,0,Prey
17,11,283,33,0,Prey
17,12,273,317,0,Prey
17,13,105,588,0,Prey
17,14,270,288,0,Prey
17,16,39,493,0,Prey
17,17,522,169,0,Prey
17,18,414,667,0,Prey
17,19,72,402,0,Prey
17,20,436,371,0,Hunter
17,21,460,69,0,Hunter
17,22,584,706,0,Hunter
17,23,636,135,0,Hunter
17,24,448,483,0,Hunter
17,25,301,606,0,Hunter
17,26,322,223,0,Hunter
17,27,108,398,0,Hunter
17,28,160,532,0,Hunter
17,29,316,431,0,Hunter
17,30,727,43,0,Grass
17,31,541,77,0,Grass
17,32,16,331,0,Grass
17,33,375,154,0,Grass
17,34,157,592,0,Grass
17,35,288,333,0,Grass
17,36,19,429,0,Grass
17,37,663,397,0,Grass
17,38,532,9,0,Grass
17,39,369,483,0,Grass
17,40,5,477,0,Grass
17,41,179,409,0,Grass
17,42,468,446,0,Grass
17,43,541,620,0,Grass
17,44,726,599,0,Grass
17,45,583,706,0,Hunter
17,46,584,706,0,Hunter
17,47,584,706,0,Hunter
17,48,414,667,0,Prey
18,0,319,678,0,Prey
18,1,663,520,0,Prey
18,2,159,638,0,Prey
18,3,348,673,0,Prey
18,4,503,547,0,Prey
18,5,82,270,0,Prey
18,6,648,746,0,Prey
18,7,674,137,0,Prey
18,9,522,317,0,Prey
18,10,187,621,0,Prey
18,11,283,33,0,Prey
18,12,273,317,0,Prey
18,13,105,587,0,Prey
18,14,270,288,0,Prey
18,16,39,493,0,Prey
18,17,522,168,0,Prey
18,18,413,667,0,Prey
18,19,73,401,0,Prey
18,20,437,370,0,Hunter
18,21,461,69,0,Hunter
18,22,583,707,0,Hunter
18,23,637,135,0,Hunter
18,24,449,483,0,Hunter
18,25,302,606,0,Hunter
18,26,323,224,0,Hunter
18,27,107,398,0,Hunter
18,28,161,532,0,Hunter
18,29,317,431,0,Hunter
18,30,727,43,0,Grass
18,31,541,77,0,Grass
18,32,16,331,0,Grass
18,33,375,154,0,Grass
18,34,157,592,0,Grass
18,35,288,333,0,Grass
18,36,19,429,0,Grass
18,37,663,397,0,Grass
18,38,532,9,0,Grass
18,39,369,483,0,Grass
18,40,5,477,0,Grass
18,41,179,409,0,Grass
18,42,468,446,0,Grass
18,43,541,620,0,Grass
18,44,726,599,0,Grass
18,45,583,707,0,Hunter
18,46,583,707,0,Hunter
18,47,584,707,0,Hunter
18,48,413,667,0,Prey
19,0,319,678,0,Prey
19,1,663,520,0,Prey
19,2,159,638,0,Prey
19,3,347,673,0,Prey
19,4,503,547,0,Prey
19,5,82,270,0,Prey
19,6,648,746,0,Prey
19,7,675,138,0,Prey
19,9,522,316,0,Prey
19,10,187,621,0,Prey
19,11,282,32,0,Prey
19,12,272,317,0,Prey
19,13,105,587,0,Prey
19,14,270,289,0,Prey
19,16,40,493,0,Prey
19,17,522,168,0,Prey
19,18,413,667,0,Prey
19,19,73,401,0,Prey
19,20,437,370,0,Hunter
19,21,461,70,0,Hunter
19,22,583,708,0,Hunter
19,23,638,135,0,Hunter
19,24,450,482,0,Hunter
19,25,303,605,0,Hunter
19,26,323,225,0,Hunter
19,27,106,398,0,Hunter
19,28,162,532,0,Hunter
19,29,318,431,0,Hunter
19,30,727,43,0,Grass
19,31,541,77,0,Grass
19,32,16,331,0,Grass
19,33,375,154,0,Grass
19,34,157,592,0,Grass
19,35,288,333,0,Grass
19,36,19,429,0,Grass
19,37,663,397,0,Grass
19,38,532,9,0,Grass
19,39,369,483,0,Grass
19,40,5,477,0,Grass
19,41,179,409,0,Grass
19,42,468,446,0,Grass
19,43,541,620,0,Grass
19,44,726,599,0,Grass
19,45,582,708,0,Hunter
19,46,583,708,0,Hunter
19,47,584,708,0,Hunter
19,48,413,667,0,Prey
20,0,319,678,0,Prey
20,1,662,520,0,Prey
20,2,160,638,0,Prey
20,3,347,672,0,Prey
20,4,504,547,0,Prey
20,5,82,269,0,Prey
20,6,648,747,0,Prey
20,7,675,138,0,Prey
20,9,522,316,0,Prey
20,10,188,622,0,Prey
20,11,282,32,0,Prey
20,12,272,316,0,Prey
20,13,106,586,0,Prey
20,14,270,289,0,Prey
20,16,40,492,0,Prey
20,17,522,167,0,Prey
20,18,412,667,0,Prey
20,19,73,401,0,Prey
20,20,438,370,0,Hunter
20,21,462,70,0,Hunter
20,22,583,708,0,Hunter
20,23,639,135,0,Hunter
20,24,451,482,0,Hunter
20,25,304,604,0,Hunter
20,26,323,226,0,Hunter
20,27,105,398,0,Hunter
20,28,163,533,0,Hunter
20,29,318,432,0,Hunter
20,30,727,43,0,Grass
20,31,541,77,0,Grass
20,32,16,331,0,Grass
20,33,375,154,0,Grass
20,34,157,592,0,Grass
20,35,288,333,0,Grass
20,36,19,429,0,Grass
20,37,663,397,0,Grass
20,38,532,9,0,Grass
20,39,369,483,0,Grass
20,40,5,477,0,Grass
20,41,179,409,0,Grass
20,42,468,446,0,Grass
20,43,541,620,0,Grass
20,44,726,599,0,Grass
20,45,582,709,0,Hunter
20,46,583,709,0,Hunter
20,47,583,709,0,Hunter
20,48,412,667,0,Prey
21,0,318,677,0,Prey
21,1,662,520,0,Prey
21,2,160,639,0,Prey
21,3,347,672,0,Prey
21,4,504,547,0,Prey
21,5,82,269,0,Prey
21,6,648,747,0,Prey
21,7,676,138,0,Prey
21,9,522,315,0,Prey
