0,1,2,3,4,5
3,21,394,698,0,Hunter
3,22,443,740,0,Hunter
3,23,308,189,0,Hunter
3,24,573,624,0,Hunter
3,25,205,690,0,Hunter
3,26,290,90,0,Hunter
3,27,26,238,0,Hunter
3,28,82,159,0,Hunter
3,29,227,174,0,Hunter
3,30,69,321,0,Grass
3,31,502,256,0,Grass
3,32,284,562,0,Grass
3,33,512,58,0,Grass
3,34,114,622,0,Grass
3,35,733,443,0,Grass
3,36,368,361,0,Grass
3,37,217,630,0,Grass
3,38,610,628,0,Grass
3,39,96,732,0,Grass
3,40,38,237,0,Grass
3,41,514,91,0,Grass
3,42,405,409,0,Grass
3,43,134,620,0,Grass
3,44,715,670,0,Grass
4,0,114,251,0,Prey
4,1,87,485,0,Prey
4,2,225,46,0,Prey
4,3,707,121,0,Prey
4,4,143,621,0,Prey
4,5,336,339,0,Prey
4,6,172,554,0,Prey
4,7,501,173,0,Prey
4,8,202,595,0,Prey
4,9,63,287,0,Prey
4,10,743,32,0,Prey
4,11,632,223,0,Prey
4,12,485,603,0,Prey
4,13,368,653,0,Prey
4,14,590,504,0,Prey
4,15,133,215,0,Prey
4,16,128,152,0,Prey
4,17,47,562,0,Prey
4,18,277,313,0,Prey
4,19,603,425,0,Prey
4,20,409,240,0,Hunter
4,21,395,697,0,Hunter
4,22,444,740,0,Hunter
4,23,308,190,0,Hunter
4,24,572,624,0,Hunter
4,25,205,689,0,Hunter
4,26,290,91,0,Hunter
4,27,27,238,0,Hunter
4,28,83,160,0,Hunter
4,29,227,175,0,Hunter
4,30,69,321,0,Grass
4,31,502,256,0,Grass
4,32,284,562,0,Grass
4,33,512,58,0,Grass
4,34,114,622,0,Grass
4,35,733,443,0,Grass
4,36,368,361,0,Grass
4,37,217,630,0,Grass
4,38,610,628,0,Grass
4,39,96,732,0,Grass
4,40,38,237,0,Grass
4,41,514,91,0,Grass
4,42,405,409,0,Grass
4,43,134,620,0,Grass
4,44,715,670,0,Grass
5,0,114,251,0,Prey
5,1,87,485,0,Prey
5,2,225,46,0,Prey
5,3,707,121,0,Prey
5,4,143,621,0,Prey
5,5,337,340,0,Prey
5,6,171,554,0,Prey
5,7,501,173,0,Prey
5,8,202,595,0,Prey
5,9,63,287,0,Prey
5,10,742,31,0,Prey
5,11,633,223,0,Prey
5,12,485,603,0,Prey
5,13,368,654,0,Prey
5,14,590,503,0,Prey
5,15,134,215,0,Prey
5,16,128,152,0,Prey
5,17,47,563,0,Prey
5,18,277,313,0,Prey
5,19,602,425,0,Prey
5,20,409,241,0,Hunter
5,21,395,696,0,Hunter
5,22,445,739,0,Hunter
5,23,308,191,0,Hunter
5,24,571,624,0,Hunter
5,25,205,688,0,Hunter
5,26,290,92,0,Hunter
5,27,28,238,0,Hunter
5,28,83,161,0,Hunter
5,29,226,176,0,Hunter
5,30,69,321,0,Grass
5,31,502,256,0,Grass
5,32,284,562,0,Grass
5,33,512,58,0,Grass
5,34,114,622,0,Grass
5,35,733,443,0,Grass
5,36,368,361,0,Grass
5,37,217,630,0,Grass
5,38,610,628,0,Grass
5,39,96,732,0,Grass
5,40,38,237,0,Grass
5,41,514,91,0,Grass
5,42,405,409,0,Grass
5,43,134,620,0,Grass
5,44,715,670,0,Grass
6,0,114,252,0,Prey
6,1,87,484,0,Prey
6,2,226,47,0,Prey
6,3,708,121,0,Prey
6,4,142,620,0,Prey
6,5,337,340,0,Prey
6,6,171,553,0,Prey
6,7,501,172,0,Prey
6,8,201,595,0,Prey
6,9,63,286,0,Prey
6,10,742,31,0,Prey
6,11,633,223,0,Prey
6,12,485,602,0,Prey
6,13,369,654,0,Prey
6,14,590,503,0,Prey
6,15,134,214,0,Prey
6,16,128,152,0,Prey
6,17,47,563,0,Prey
6,18,278,313,0,Prey
6,19,602,426,0,Prey
6,20,409,242,0,Hunter
6,21,396,695,0,Hunter
6,22,446,739,0,Hunter
6,23,308,192,0,Hunter
6,24,570,624,0,Hunter
6,25,206,687,0,Hunter
6,26,289,93,0,Hunter
6,27,29,238,0,Hunter
6,28,83,162,0,Hunter
6,29,226,177,0,Hunter
6,30,69,321,0,Grass
6,31,502,256,0,Grass
6,32,284,562,0,Grass
6,33,512,58,0,Grass
6,34,114,622,0,Grass
6,35,733,443,0,Grass
6,36,368,361,0,Grass
6,37,217,630,0,Grass
6,38,610,628,0,Grass
6,39,96,732,0,Grass
6,40,38,237,0,Grass
6,41,514,91,0,Grass
6,42,405,409,0,Grass
6,43,134,620,0,Grass
6,44,715,670,0,Grass
7,0,115,252,0,Prey
7,1,88,484,0,Prey
7,2,226,47,0,Prey
7,3,708,121,0,Prey
7,4,142,620,0,Prey
7,5,338,340,0,Prey
7,6,171,553,0,Prey
7,7,501,172,0,Prey
7,8,201,595,0,Prey
7,9,63,286,0,Prey
7,10,742,31,0,Prey
7,11,634,223,0,Prey
7,12,484,602,0,Prey
7,13,369,655,0,Prey
7,14,590,502,0,Prey
7,15,135,214,0,Prey
7,16,128,153,0,Prey
7,17,47,564,0,Prey
7,18,278,312,0,Prey
7,19,602,426,0,Prey
7,20,409,243,0,Hunter
7,21,397,695,0,Hunter
7,22,447,739,0,Hunter
7,23,308,193,0,Hunter
7,24,569,624,0,Hunter
7,25,206,686,0,Hunter
7,26,289,94,0,Hunter
7,27,30,239,0,Hunter
7,28,84,163,0,Hunter
7,29,225,178,0,Hunter
7,30,69,321,0,Grass
7,31,502,256,0,Grass
7,32,284,562,0,Grass
7,33,512,58,0,Grass
7,34,114,622,0,Grass
7,35,733,443,0,Grass
7,36,368,361,0,Grass
7,37,217,630,0,Grass
7,38,610,628,0,Grass
7,39,96,732,0,Grass
7,40,38,237,0,Grass
7,41,514,91,0,Grass
7,42,405,409,0,Grass
7,43,134,620,0,Grass
7,44,715,670,0,Grass
8,0,115,253,0,Prey
8,1,88,484,0,Prey
8,2,226,48,0,Prey
8,3,709,121,0,Prey
8,4,142,620,0,Prey
8,5,338,340,0,Prey
8,6,170,553,0,Prey
8,7,501,171,0,Prey
8,8,200,595,0,Prey
8,9,63,285,0,Prey
8,10,742,30,0,Prey
8,11,634,223,0,Prey
8,12,484,601,0,Prey
8,13,369,655,0,Prey
8,14,590,502,0,Prey
8,15,135,214,0,Prey
8,16,128,153,0,Prey
8,17,47,564,0,Prey
8,18,278,312,0,Prey
8,19,602,427,0,Prey
8,20,409,244,0,Hunter
8,21,397,694,0,Hunter
8,22,448,739,0,Hunter
8,23,307,194,0,Hunter
8,24,568,624,0,Hunter
8,25,206,685,0,Hunter
8,26,289,95,0,Hunter
8,27,31,239,0,Hunter
8,28,84,164,0,Hunter
8,29,225,179,0,Hunter
8,30,69,321,0,Grass
8,31,502,256,0,Grass
8,32,284,562,0,Grass
8,33,512,58,0,Grass
8,34,114,622,0,Grass
8,35,733,443,0,Grass
8,36,368,361,0,Grass
8,37,217,630,0,Grass
8,38,610,628,0,Grass
8,39,96,732,0,Grass
8,40,38,237,0,Grass
8,41,514,91,0,Grass
8,42,405,409,0,Grass
8,43,134,620,0,Grass
8,44,715,670,0,Grass
9,0,115,253,0,Prey
9,1,88,483,0,Prey
9,2,226,48,0,Prey
9,3,709,121,0,Prey
9,4,141,619,0,Prey
9,5,339,341,0,Prey
9,6,170,552,0,Prey
9,7,502,171,0,Prey
9,8,200,595,0,Prey
9,9,63,285,0,Prey
9,10,741,30,0,Prey
9,11,635,223,0,Prey
9,12,484,601,0,Prey
9,13,369,655,0,Prey
9,14,590,501,0,Prey
9,15,136,214,0,Prey
9,16,127,154,0,Prey
9,17,46,565,0,Prey
9,18,279,312,0,Prey
9,19,602,427,0,Prey
9,20,409,245,0,Hunter
9,21,398,693,0,Hunter
9,22,449,739,0,Hunter
9,23,307,195,0,Hunter
9,24,567,624,0,Hunter
9,25,207,684,0,Hunter
9,26,289,96,0,Hunter
9,27,32,239,0,Hunter
9,28,85,165,0,Hunter
9,29,224,180,0,Hunter
9,30,69,321,0,Grass
9,31,502,256,0,Grass
9,32,284,562,0,Grass
9,33,512,58,0,Grass
9,34,114,622,0,Grass
9,35,733,443,0,Grass
9,36,368,361,0,Grass
9,37,217,630,0,Grass
9,38,610,628,0,Grass
9,39,96,732,0,Grass
9,40,38,237,0,Grass
9,41,514,91,0,Grass
9,42,405,409,0,Grass
9,43,134,620,0,Grass
9,44,715,670,0,Grass
10,0,115,254,0,Prey
10,1,89,483,0,Prey
10,2,226,49,0,Prey
10,3,710,121,0,Prey
10,4,141,619,0,Prey
10,5,339,341,0,Prey
10,6,170,552,0,Prey
10,7,502,170,0,Prey
10,8,199,595,0,Prey
10,9,62,284,0,Prey
10,10,741,29,0,Prey
10,11,635,223,0,Prey
10,12,484,601,0,Prey
10,13,370,656,0,Prey
10,14,590,501,0,Prey
10,15,136,214,0,Prey
10,16,127,154,0,Prey
10,17,46,565,0,Prey
10,18,279,311,0,Prey
10,19,602,428,0,Prey
10,20,409,246,0,Hunter
10,21,398,692,0,Hunter
10,22,450,738,0,Hunter
10,23,307,196,0,Hunter
10,24,566,624,0,Hunter
10,25,207,683,0,Hunter
10,26,289,97,0,Hunter
10,27,33,239,0,Hunter
10,28,85,166,0,Hunter
10,29,223,180,0,Hunter
10,30,69,321,0,Grass
10,31,502,256,0,Grass
10,32,284,562,0,Grass
10,33,512,58,0,Grass
10,34,114,622,0,Grass
10,35,733,443,0,Grass
10,36,368,361,0,Grass
10,37,217,630,0,Grass
10,38,610,628,0,Grass
10,39,96,732,0,Grass
10,40,38,237,0,Grass
10,41,514,91,0,Grass
10,42,405,409,0,Grass
10,43,134,620,0,Grass
10,44,715,670,0,Grass
11,0,116,254,0,Prey
11,1,89,482,0,Prey
11,2,226,49,0,Prey
11,3,710,120,0,Prey
11,4,141,619,0,Prey
11,5,339,341,0,Prey
11,6,170,551,0,Prey
11,7,502,170,0,Prey
11,8,199,595,0,Prey
11,9,62,284,0,Prey
11,10,741,29,0,Prey
11,11,636,223,0,Prey
11,12,484,600,0,Prey
11,13,370,656,0,Prey
11,14,590,500,0,Prey
11,15,137,213,0,Prey
11,16,127,155,0,Prey
11,17,46,566,0,Prey
11,18,280,311,0,Prey
11,19,602,428,0,Prey
11,20,409,247,0,Hunter
11,21,399,692,0,Hunter
11,22,451,738,0,Hunter
11,23,306,197,0,Hunter
11,24,565,625,0,Hunter
11,25,207,682,0,Hunter
11,26,288,98,0,Hunter
11,27,34,240,0,Hunter
11,28,86,167,0,Hunter
11,29,223,181,0,Hunter
11,30,69,321,0,Grass
11,31,502,256,0,Grass
11,32,284,562,0,Grass
11,33,512,58,0,Grass
11,34,114,622,0,Grass
11,35,733,443,0,Grass
11,36,368,361,0,Grass
11,37,217,630,0,Grass
11,38,610,628,0,Grass
11,39,96,732,0,Grass
11,40,38,237,0,Grass
11,41,514,91,0,Grass
11,42,405,409,0,Grass
11,43,134,620,0,Grass
11,44,715,670,0,Grass
12,0,116,254,0,Prey
12,1,89,482,0,Prey
12,2,226,50,0,Prey
12,3,710,120,0,Prey
12,4,140,618,0,Prey
12,5,340,341,0,Prey
12,6,169,551,0,Prey
12,7,502,169,0,Prey
12,8,198,595,0,Prey
12,9,62,283,0,Prey
12,10,740,29,0,Prey
12,11,636,223,0,Prey
12,12,483,600,0,Prey
12,13,370,657,0,Prey
12,14,590,500,0,Prey
12,15,137,213,0,Prey
12,16,127,155,0,Prey
12,17,46,566,0,Prey
12,18,280,311,0,Prey
12,19,602,429,0,Prey
12,20,409,248,0,Hunter
12,21,400,691,0,Hunter
12,22,452,738,0,Hunter
12,23,306,198,0,Hunter
12,24,564,625,0,Hunter
12,25,208,681,0,Hunter
12,26,288,99,0,Hunter
12,27,34,240,0,Hunter
12,28,86,167,0,Hunter
12,29,222,182,0,Hunter
12,30,69,321,0,Grass
12,31,502,256,0,Grass
12,32,284,562,0,Grass
12,33,512,58,0,Grass
12,34,114,622,0,Grass
12,35,733,443,0,Grass
12,36,368,361,0,Grass
12,37,217,630,0,Grass
12,38,610,628,0,Grass
12,39,96,732,0,Grass
12,40,38,237,0,Grass
12,41,514,91,0,Grass
12,42,405,409,0,Grass
12,43,134,620,0,Grass
12,44,715,670,0,Grass
13,0,116,255,0,Prey
13,1,89,482,0,Prey
13,2,226,50,0,Prey
13,3,711,120,0,Prey
13,4,140,618,0,Prey
13,5,340,342,0,Prey
13,6,169,551,0,Prey
13,7,502,169,0,Prey
13,8,198,595,0,Prey
13,9,62,283,0,Prey
13,10,740,28,0,Prey
13,11,637,223,0,Prey
13,12,483,599,0,Prey
13,13,370,657,0,Prey
13,14,590,499,0,Prey
13,15,137,213,0,Prey
13,16,126,156,0,Prey
13,17,46,567,0,Prey
13,18,280,310,0,Prey
13,19,602,429,0,Prey
13,20,409,249,0,Hunter
13,21,400,690,0,Hunter
13,22,453,738,0,Hunter
13,23,306,199,0,Hunter
13,24,563,625,0,Hunter
13,25,208,680,0,Hunter
13,26,288,100,0,Hunter
13,27,35,240,0,Hunter
13,28,87,168,0,Hunter
13,29,222,183,0,Hunter
13,30,69,321,0,Grass
13,31,502,256,0,Grass
13,32,284,562,0,Grass
13,33,512,58,0,Grass
13,34,114,622,0,Grass
13,35,733,443,0,Grass
13,36,368,361,0,Grass
13,37,217,630,0,Grass
13,38,610,628,0,Grass
13,39,96,732,0,Grass
13,40,38,237,0,Grass
13,41,514,91,0,Grass
13,42,405,409,0,Grass
13,43,134,620,0,Grass
13,44,715,670,0,Grass
13,45,280,310,0,Prey
14,0,116,255,0,Prey
14,1,90,481,0,Prey
14,2,226,51,0,Prey
14,3,711,120,0,Prey
14,4,139,618,0,Prey
14,5,341,342,0,Prey
14,6,169,550,0,Prey
14,7,502,168,0,Prey
14,8,197,595,0,Prey
14,9,62,282,0,Prey
14,10,740,28,0,Prey
14,11,637,222,0,Prey
14,12,483,599,0,Prey
14,13,370,658,0,Prey
14,14,590,499,0,Prey
14,15,138,212,0,Prey
14,16,126,156,0,Prey
14,17,45,567,0,Prey
14,18,281,310,0,Prey
14,19,602,430,0,Prey
14,20,409,250,0,Hunter
14,21,401,689,0,Hunter
14,22,454,738,0,Hunter
14,23,305,200,0,Hunter
14,24,562,625,0,Hunter
14,25,208,679,0,Hunter
14,26,288,101,0,Hunter
14,27,36,241,0,Hunter
14,28,87,169,0,Hunter
14,29,221,184,0,Hunter
14,30,69,321,0,Grass
14,31,502,256,0,Grass
14,32,284,562,0,Grass
14,33,512,58,0,Grass
14,34,114,622,0,Grass
14,35,733,443,0,Grass
14,36,368,361,0,Grass
14,37,217,630,0,Grass
14,38,610,628,0,Grass
14,39,96,732,0,Grass
14,40,38,237,0,Grass
14,41,514,91,0,Grass
14,42,405,409,0,Grass
14,43,134,620,0,Grass
14,44,715,670,0,Grass
14,45,281,310,0,Prey
15,0,117,256,0,Prey
15,1,90,481,0,Prey
15,2,226,51,0,Prey
15,3,712,120,0,Prey
15,4,139,617,0,Prey
15,5,341,342,0,Prey
15,6,168,550,0,Prey
15,7,503,168,0,Prey
15,8,197,595,0,Prey
15,9,62,282,0,Prey
15,10,740,27,0,Prey
15,11,638,222,0,Prey
15,12,483,598,0,Prey
15,13,371,658,0,Prey
15,14,590,498,0,Prey
15,15,138,212,0,Prey
15,16,126,156,0,Prey
15,17,45,567,0,Prey
15,18,281,310,0,Prey
15,19,602,430,0,Prey
15,20,409,251,0,Hunter
15,21,402,689,0,Hunter
15,22,455,737,0,Hunter
15,23,305,201,0,Hunter
15,24,561,625,0,Hunter
15,25,209,679,0,Hunter
15,26,288,102,0,Hunter
15,27,37,241,0,Hunter
15,28,88,170,0,Hunter
15,29,221,185,0,Hunter
15,30,69,321,0,Grass
15,31,502,256,0,Grass
15,32,284,562,0,Grass
15,33,512,58,0,Grass
15,34,114,622,0,Grass
15,35,733,443,0,Grass
15,36,368,361,0,Grass
15,37,217,630,0,Grass
15,38,610,628,0,Grass
15,39,96,732,0,Grass
15,40,38,237,0,Grass
15,41,514,91,0,Grass
15,42,405,409,0,Grass
15,43,134,620,0,Grass
15,44,715,670,0,Grass
15,45,281,310,0,Prey
16,0,117,256,0,Prey
16,1,90,480,0,Prey
16,2,226,52,0,Prey
16,3,712,120,0,Prey
16,4,139,617,0,Prey
16,5,341,343,0,Prey
16,6,168,549,0,Prey
16,7,503,167,0,Prey
16,8,196,595,0,Prey
16,9,62,281,0,Prey
16,10,739,27,0,Prey
16,11,638,222,0,Prey
16,12,483,598,0,Prey
16,13,371,659,0,Prey
16,14,590,498,0,Prey
16,15,139,212,0,Prey
16,16,125,157,0,Prey
16,17,45,568,0,Prey
16,18,282,310,0,Prey
16,19,601,431,0,Prey
16,20,408,252,0,Hunter
16,21,402,688,0,Hunter
16,22,456,737,0,Hunter
16,23,305,202,0,Hunter
16,24,560,625,0,Hunter
16,25,209,678,0,Hunter
16,26,288,103,0,Hunter
16,27,38,241,0,Hunter
16,28,88,171,0,Hunter
16,29,220,186,0,Hunter
16,30,69,321,0,Grass
16,31,502,256,0,Grass
16,32,284,562,0,Grass
16,33,512,58,0,Grass
16,34,114,622,0,Grass
16,35,733,443,0,Grass
16,36,368,361,0,Grass
16,37,217,630,0,Grass
16,38,610,628,0,Grass
16,39,96,732,0,Grass
16,40,38,237,0,Grass
16,41,514,91,0,Grass
16,42,405,409,0,Grass
16,43,134,620,0,Grass
16,44,715,670,0,Grass
16,45,282,310,0,Prey
17,0,117,256,0,Prey
17,1,91,480,0,Prey
17,2,226,52,0,Prey
17,3,713,121,0,Prey
17,4,138,617,0,Prey
17,5,342,343,0,Prey
17,6,168,549,0,Prey
17,7,503,167,0,Prey
17,8,196,595,0,Prey
17,9,61,281,0,Prey
17,10,739,27,0,Prey
17,11,639,222,0,Prey
17,12,482,597,0,Prey
17,13,371,659,0,Prey
17,14,590,497,0,Prey
17,15,139,212,0,Prey
17,16,125,157,0,Prey
17,17,45,568,0,Prey
17,18,282,309,0,Prey
17,19,601,431,0,Prey
17,20,408,252,0,Hunter
17,21,403,687,0,Hunter
17,22,457,737,0,Hunter
17,23,305,202,0,Hunter
17,24,559,626,0,Hunter
17,25,209,677,0,Hunter
17,26,287,104,0,Hunter
17,27,39,241,0,Hunter
17,28,89,172,0,Hunter
17,29,220,187,0,Hunter
17,30,69,321,0,Grass
17,31,502,256,0,Grass
17,32,284,562,0,Grass
17,33,512,58,0,Grass
17,35,733,443,0,Grass
17,36,368,361,0,Grass
17,37,217,630,0,Grass
17,38,610,628,0,Grass
17,39,96,732,0,Grass
17,40,38,237,0,Grass
17,41,514,91,0,Grass
17,42,405,409,0,Grass
17,43,134,620,0,Grass
17,44,715,670,0,Grass
17,45,282,309,0,Prey
17,46,138,617,0,Prey
18,0,118,257,0,Prey
18,1,91,480,0,Prey
18,2,227,53,0,Prey
18,3,713,121,0,Prey
18,4,138,616,0,Prey
18,5,342,343,0,Prey
18,6,168,549,0,Prey
18,7,503,167,0,Prey
18,8,195,594,0,Prey
18,9,61,281,0,Prey
18,10,739,26,0,Prey
18,11,639,222,0,Prey
18,12,482,597,0,Prey
18,13,371,660,0,Prey
18,14,590,497,0,Prey
18,15,139,211,0,Prey
18,16,125,158,0,Prey
18,17,45,569,0,Prey
18,18,282,309,0,Prey
18,19,601,432,0,Prey
18,20,408,253,0,Hunter
18,21,404,686,0,Hunter
18,22,458,737,0,Hunter
18,23,304,203,0,Hunter
18,24,558,626,0,Hunter
18,25,210,676,0,Hunter
18,26,287,105,0,Hunter
18,27,40,242,0,Hunter
18,28,89,172,0,Hunter
18,29,219,187,0,Hunter
18,30,69,321,0,Grass
18,31,502,256,0,Grass
18,32,284,562,0,Grass
18,33,512,58,0,Grass
18,35,733,443,0,Grass
18,36,368,361,0,Grass
18,37,217,630,0,Grass
18,38,610,628,0,Grass
18,39,96,732,0,Grass
18,40,38,237,0,Grass
18,41,514,91,0,Grass
18,42,405,409,0,Grass
18,43,134,620,0,Grass
18,44,715,670,0,Grass
18,45,283,309,0,Prey
18,46,138,616,0,Prey
19,0,118,257,0,Prey
19,1,91,479,0,Prey
19,2,227,53,0,Prey
19,3,714,121,0,Prey
19,4,138,616,0,Prey
19,5,343,343,0,Prey
19,6,167,548,0,Prey
19,7,503,166,0,Prey
19,8,195,594,0,Prey
19,9,61,280,0,Prey
19,10,738,26,0,Prey
19,11,640,222,0,Prey
19,12,482,597,0,Prey
19,13,371,660,0,Prey
19,14,590,496,0,Prey
19,15,140,211,0,Prey
19,16,124,158,0,Prey
19,17,44,569,0,Prey
19,18,283,309,0,Prey
19,19,601,432,0,Prey
19,20,408,254,0,Hunter
19,21,405,686,0,Hunter
19,22,459,736,0,Hunter
19,23,304,204,0,Hunter
19,24,557,626,0,Hunter
19,25,210,675,0,Hunter
19,26,287,106,0,Hunter
19,27,41,242,0,Hunter
19,28,90,173,0,Hunter
19,29,219,188,0,Hunter
19,30,69,321,0,Grass
19,31,502,256,0,Grass
19,32,284,562,0,Grass
19,33,512,58,0,Grass
19,35,733,443,0,Grass
19,36,368,361,0,Grass
19,37,217,630,0,Grass
19,38,610,628,0,Grass
19,39,96,732,0,Grass
19,40,38,237,0,Grass
19,41,514,91,0,Grass
19,42,405,409,0,Grass
19,43,134,620,0,Grass
19,44,715,670,0,Grass
19,45,283,309,0,Prey
19,46,138,616,0,Prey
20,0,118,258,0,Prey
20,1,91,479,0,Prey
20,2,227,54,0,Prey
20,3,714,121,0,Prey
20,4,137,616,0,Prey
20,5,343,344,0,Prey
20,6,167,548,0,Prey
20,7,503,166,0,Prey
20,8,194,594,0,Prey
20,9,60,280,0,Prey
20,10,738,25,0,Prey
20,11,640,222,0,Prey
20,12,481,596,0,Prey
20,13,371,661,0,Prey
20,14,590,496,0,Prey
20,15,140,211,0,Prey
20,16,124,158,0,Prey
20,17,44,570,0,Prey
20,18,283,308,0,Prey
20,19,601,433,0,Prey
20,20,407,255,0,Hunter
20,21,405,685,0,Hunter
20,22,460,736,0,Hunter
20,23,304,205,0,Hunter
20,24,556,626,0,Hunter
20,25,210,674,0,Hunter
20,26,286,107,0,Hunter
20,27,42,242,0,Hunter
20,28,91,174,0,Hunter
20,29,218,189,0,Hunter
20,30,69,321,0,Grass
20,31,502,256,0,Grass
20,32,284,562,0,Grass
20,33,512,58,0,Grass
20,35,733,443,0,Grass
20,36,368,361,0,Grass
20,37,217,630,0,Grass
20,38,610,628,0,Grass
20,39,96,732,0,Grass
20,40,38,237,0,Grass
20,41,514,91,0,Grass
20,42,405,409,0,Grass
20,43,134,620,0,Grass
20,44,715,670,0,Grass
20,45,283,309,0,Prey
20,46,137,616,0,Prey
21,0,118,258,0,Prey
21,1,92,478,0,Prey
21,2,227,54,0,Prey
21,3,715,121,0,Prey
21,4,137,615,0,Prey
21,5,343,344,0,Prey
21,6,167,547,0,Prey
21,7,503,165,0,Prey
21,8,194,594,0,Prey
21,9,60,279,0,Prey
21,10,738,25,0,Prey
21,11,640,221,0,Prey
21,12,481,596,0,Prey
21,13,372,661,0,Prey
21,14,590,495,0,Prey
21,15,141,210,0,Prey
21,16,124,159,0,Prey
21,17,44,570,0,Prey
21,18,284,308,0,Prey
21,19,601,433,0,Prey
21,20,407,256,0,Hunter
21,21,406,684,0,Hunter
21,22,460,736,0,Hunter
21,23,304,206,0,Hunter
21,24,555,626,0,Hunter
21,25,211,673,0,Hunter
21,26,286,108,0,Hunter
21,27,43,243,0,Hunter
21,28,91,175,0,Hunter
