Index,Hunt,Prey
186,9,14
187,9,14
188,9,14
189,9,14
190,9,14
191,9,14
192,10,13
193,11,12
194,11,12
195,10,12
196,10,12
197,10,12
198,10,12
199,10,12
200,10,12
201,10,12
202,11,11
203,11,11
204,11,11
205,11,11
206,11,11
207,11,11
208,11,11
209,11,11
210,11,11
211,11,11
212,11,11
213,11,11
214,11,11
215,11,11
216,11,11
217,11,11
218,9,11
219,9,11
220,9,11
221,9,11
222,9,12
223,9,12
224,9,12
225,9,12
226,9,12
227,9,12
228,9,12
229,9,12
230,9,12
231,9,12
232,9,12
233,9,12
234,9,12
235,9,12
236,9,12
237,9,12
238,9,12
239,9,12
240,10,11
241,10,11
242,10,11
243,10,11
244,10,11
245,10,11
246,10,11
247,10,11
248,10,11
249,10,11
250,10,11
251,10,11
252,10,11
253,10,11
254,10,11
255,10,11
256,10,11
257,10,11
258,10,11
259,10,11
260,10,11
261,10,11
262,10,11
263,10,11
264,10,11
265,10,11
266,10,11
267,10,11
268,10,11
269,10,11
270,10,11
271,9,11
272,9,11
273,9,11
274,9,11
275,9,11
276,9,11
277,9,11
278,9,11
279,9,11
280,9,12
281,9,12
282,9,12
283,9,12
284,9,12
285,9,12
286,9,12
287,9,12
288,9,12
289,9,12
290,9,12
291,9,12
292,9,12
293,9,12
294,9,12
295,9,12
296,9,12
297,9,12
298,9,12
299,9,12
300,9,12
301,9,12
302,9,12
303,9,12
304,9,12
305,9,12
306,9,12
307,9,12
308,9,12
309,9,12
310,9,12
311,9,12
312,9,12
313,9,12
314,9,12
315,9,12
316,9,12
317,9,12
318,9,12
319,9,12
320,9,12
321,9,12
322,9,12
323,9,13
324,9,13
325,9,13
326,9,13
327,9,13
328,9,13
329,9,13
330,9,13
331,9,13
332,9,13
333,9,13
334,9,13
335,9,13
336,10,12
337,10,12
338,10,12
339,11,11
340,12,11
341,12,11
342,12,11
343,12,11
344,12,11
345,12,11
346,12,11
347,12,11
348,12,11
349,12,11
350,12,11
351,12,11
352,12,11
353,12,11
354,12,11
355,12,11
356,12,11
357,12,11
358,12,11
359,12,11
360,12,11
361,12,11
362,12,11
363,12,11
364,12,11
365,12,11
366,12,11
367,12,11
368,12,11
369,12,11
370,12,11
371,12,11
372,12,11
373,12,11
374,12,11
375,12,11
376,12,11
377,12,11
378,12,11
379,12,11
380,12,11
381,12,11
382,12,11
383,12,11
384,12,11
385,12,11
386,12,11
387,12,11
388,12,11
389,12,11
390,12,11
391,12,11
392,12,11
393,12,11
394,12,11
395,12,11
396,12,11
397,12,11
398,12,11
399,12,11
400,12,11
401,12,11
402,12,11
403,12,11
404,12,11
405,12,11
406,12,11
407,12,11
408,12,11
409,12,11
410,12,11
411,12,11
412,12,11
413,11,11
414,11,11
415,11,11
416,11,11
417,11,11
418,11,11
419,11,11
420,11,11
421,11,11
422,11,11
423,11,11
424,11,11
425,11,11
426,11,12
427,11,12
428,11,12
429,10,12
430,10,12
431,10,12
432,10,12
433,10,12
434,10,12
435,10,12
436,10,12
437,10,12
438,10,12
439,10,12
440,10,12
441,10,12
442,10,12
443,10,12
444,10,12
445,10,12
446,10,12
447,10,12
448,10,12
449,10,12
450,10,12
451,10,12
452,10,12
453,10,12
454,10,12
455,10,12
456,10,12
457,10,12
458,10,12
459,10,12
460,9,12
461,9,12
462,9,12
463,9,12
464,9,12
465,9,12
466,9,12
467,9,12
468,9,12
469,9,12
470,9,12
471,9,12
472,9,12
473,9,12
474,9,12
475,9,12
476,9,12
477,9,12
478,9,12
479,9,12
480,9,12
481,9,12
482,10,11
483,10,11
484,10,11
485,10,11
486,10,11
487,10,11
488,10,11
489,10,11
490,10,11
491,10,11
492,10,11
493,10,12
494,10,12
495,10,12
496,10,12
497,10,12
498,10,12
499,10,12
500,10,12
501,10,12
502,10,12
503,10,12
504,10,12
505,10,12
506,10,12
507,10,12
508,10,12
509,10,12
510,10,12
511,10,12
512,10,12
513,10,12
514,10,12
515,10,12
516,10,13
517,10,13
518,10,13
519,10,13
520,10,13
521,10,13
522,10,13
523,10,13
524,10,13
525,10,13
526,10,13
527,10,13
528,9,13
529,9,13
530,9,13
531,9,13
532,9,13
533,8,13
534,8,13
535,8,13
536,8,13
537,8,13
538,8,13
539,8,13
540,8,13
541,8,13
542,8,13
543,8,13
544,8,13
545,8,13
546,8,13
547,8,13
548,8,13
549,8,13
550,8,13
551,8,13
552,8,13
553,8,13
554,8,13
555,8,13
556,8,13
557,8,13
558,8,13
559,8,13
560,8,13
561,8,13
562,8,13
563,7,13
564,7,13
565,7,13
566,7,13
567,7,13
568,7,13
569,7,13
570,7,13
571,7,13
572,7,13
573,7,13
574,7,13
575,7,13
576,7,13
577,7,13
578,7,13
579,7,13
580,7,13
581,7,13
582,7,13
583,7,13
584,7,13
585,7,13
586,7,13
587,7,13
588,7,13
589,7,13
590,7,13
591,7,13
592,7,13
593,7,13
594,7,13
595,7,13
596,7,13
597,7,13
598,7,13
599,7,13
600,7,13
601,7,13
602,7,13
603,7,13
604,7,13
605,7,13
606,7,13
607,7,13
608,7,13
609,7,13
610,7,13
611,7,13
612,7,13
613,7,13
614,7,13
615,7,13
616,7,13
617,7,13
618,7,13
619,7,13
620,7,13
621,7,13
622,7,13
623,7,13
624,7,13
625,7,13
626,7,13
627,7,13
628,7,13
629,7,13
630,7,13
631,7,13
632,7,13
633,7,13
634,7,13
635,7,13
636,7,13
637,7,13
638,7,13
639,7,13
640,7,13
641,7,13
642,7,13
643,7,13
644,7,13
645,7,13
646,7,13
647,7,13
648,7,13
649,7,13
650,7,13
651,7,13
652,7,13
653,7,13
654,7,13
655,7,13
656,7,13
657,7,13
658,7,13
659,7,13
660,7,13
661,7,13
662,7,13
663,7,13
664,7,13
665,7,13
666,7,13
667,7,13
668,7,13
669,7,13
670,7,13
671,7,13
672,7,13
673,7,13
674,7,13
675,7,13
676,7,13
677,7,13
678,7,13
679,7,13
680,7,13
681,7,13
682,7,13
683,7,13
684,7,13
685,7,13
686,7,13
687,7,13
688,7,13
689,7,13
690,7,13
691,7,13
692,7,13
693,7,13
694,7,13
695,7,13
696,7,13
697,8,12
698,8,12
699,8,12
700,8,12
701,9,11
702,10,10
703,10,10
704,10,10
705,10,10
706,10,10
707,10,10
708,10,10
709,10,10
710,10,10
711,10,10
712,10,10
713,10,10
714,10,10
715,10,10
716,10,10
717,10,10
718,10,10
719,10,10
720,10,10
721,10,10
722,10,10
723,10,10
724,10,10
725,10,10
726,10,10
727,10,10
728,10,10
729,10,10
730,10,10
731,10,10
732,10,10
733,10,10
734,10,10
735,10,10
736,10,10
737,10,10
738,10,10
739,10,10
740,10,10
741,10,10
742,10,10
743,10,10
744,10,10
745,10,10
746,10,10
747,10,10
748,10,10
749,10,10
750,10,11
751,10,11
752,10,11
753,10,11
754,10,11
755,10,11
756,10,11
757,10,11
758,10,11
759,10,12
760,10,12
761,10,12
762,10,12
763,10,13
764,10,13
765,10,13
766,10,13
767,10,13
768,10,13
769,10,13
770,10,13
771,9,13
772,9,13
773,9,13
774,9,13
775,9,13
776,9,13
777,9,13
778,9,13
779,9,13
780,9,13
781,9,13
782,9,13
783,9,13
784,9,13
785,9,13
786,9,13
787,9,13
788,9,13
789,9,13
790,9,13
791,9,13
792,9,13
793,9,13
794,9,13
795,9,13
796,9,13
797,9,13
798,9,13
799,9,13
800,10,12
801,10,12
802,10,12
803,10,12
804,10,12
805,10,14
806,10,14
807,10,14
808,11,13
809,13,11
810,12,11
811,15,8
812,15,8
813,15,8
814,15,8
815,15,8
816,15,8
817,15,8
818,15,8
819,15,8
820,15,8
821,15,8
822,15,8
823,15,8
824,14,8
825,14,8
826,14,8
827,14,8
828,14,8
829,16,6
830,16,6
831,16,6
832,16,6
833,16,6
834,16,6
835,16,6
836,16,6
837,16,7
838,16,7
839,16,7
840,16,7
841,16,7
842,16,7
843,16,7
844,16,7
845,16,7
846,16,7
847,16,7
848,16,7
849,16,7
850,16,8
851,16,8
852,16,8
853,16,8
854,16,8
855,16,8
856,16,8
857,16,8
858,16,8
859,16,8
860,16,8
861,16,8
862,16,8
863,16,8
864,16,8
865,16,8
866,16,8
867,16,8
868,16,8
869,16,8
870,16,8
871,16,8
872,16,8
873,16,8
874,16,8
875,16,8
876,16,8
877,16,8
878,16,8
879,17,7
880,17,7
881,17,7
882,17,7
883,17,7
884,17,7
885,17,7
886,17,7
887,17,7
888,17,7
889,17,7
890,17,7
891,17,7
892,17,7
893,17,7
894,17,7
895,17,7
896,17,7
897,17,7
898,17,7
899,18,6
900,18,6
901,18,6
902,18,6
903,18,6
904,18,6
905,18,6
906,18,6
907,18,6
908,18,6
909,19,5
910,19,5
911,19,5
912,18,5
913,18,5
914,18,5
915,18,5
916,18,5
917,18,5
918,18,5
919,18,5
920,18,5
921,18,5
922,18,5
923,18,5
924,18,5
925,18,5
926,18,5
927,18,5
928,18,5
929,18,5
930,18,5
931,18,5
932,18,5
933,19,4
934,19,4
935,19,4
936,19,4
937,20,3
938,21,2
939,21,2
940,21,2
941,21,2
942,21,2
943,21,2
944,21,2
945,21,2
946,22,1
947,22,1
948,22,1
949,22,1
950,22,1
951,22,1
952,22,1
953,22,1
954,22,1
955,22,1
956,22,1
957,22,1
958,22,1
959,22,1
960,22,1
961,22,1
962,22,1
963,22,1
964,22,1
965,22,1
966,22,1
967,22,1
968,22,1
969,22,1
970,22,1
971,22,1
972,22,1
973,22,1
974,22,1
975,22,1
976,22,-2
977,22,-2
978,22,-2
979,22,-2
980,22,-2
981,22,-2
982,22,-2
983,22,-2
984,22,-2
985,22,-2
986,22,-2
987,22,-2
988,22,-2
989,22,-2
990,22,-2
991,22,-2
992,22,-2
993,21,-2
994,21,-2
995,21,-2
996,21,-2
997,21,-2
998,21,-2
999,21,-2
1000,21,-2
1001,21,-2
1002,21,-2
1003,20,-2
1004,20,-2
1005,20,-2
1006,20,-2
1007,20,-2
1008,20,-2
1009,20,-2
1010,20,-2
1011,20,-2
1012,20,-2
1013,20,-2
1014,20,-2
1015,20,-2
1016,20,-2
1017,20,-2
1018,20,-2
1019,20,-2
1020,20,-2
1021,20,-2
1022,19,-2
1023,19,-2
1024,19,-2
1025,19,-2
1026,19,-2
1027,19,-2
1028,19,-2
1029,19,-2
1030,19,-2
1031,19,-2
1032,19,-2
1033,19,-2
1034,19,-2
1035,19,-2
1036,19,-2
1037,19,-2
1038,19,-2
1039,19,-2
1040,19,-2
1041,19,-2
1042,19,-2
1043,19,-2
1044,19,-2
1045,19,-2
1046,19,-2
1047,19,-2
1048,19,-2
1049,19,-2
1050,19,-2
1051,19,-2
1052,19,-2
1053,19,-2
1054,19,-2
1055,19,-2
1056,19,-2
1057,19,-2
1058,19,-2
1059,19,-2
1060,18,-2
1061,18,-2
1062,18,-2
1063,18,-2
1064,18,-2
1065,18,-2
1066,18,-2
1067,18,-2
1068,18,-2
1069,18,-2
1070,18,-2
1071,18,-2
1072,18,-2
1073,18,-2
1074,18,-2
1075,18,-2
1076,18,-2
1077,18,-2
1078,18,-2
1079,18,-2
1080,18,-2
1081,18,-2
1082,18,-2
1083,18,-2
1084,18,-2
1085,18,-2
1086,18,-2
1087,17,-2
1088,17,-2
1089,17,-2
1090,17,-2
1091,17,-2
1092,17,-2
1093,17,-2
1094,17,-2
1095,17,-2
1096,17,-2
1097,17,-2
1098,17,-2
1099,17,-2
1100,17,-2
1101,17,-2
1102,17,-2
1103,17,-2
1104,17,-2
1105,17,-2
1106,17,-2
1107,17,-2
1108,17,-2
1109,17,-2
1110,17,-2
1111,17,-2
1112,17,-2
1113,17,-2
1114,17,-2
1115,17,-2
1116,17,-2
1117,17,-2
1118,17,-2
1119,17,-2
1120,17,-2
1121,17,-2
1122,17,-2
1123,17,-2
1124,17,-2
1125,17,-2
1126,17,-2
1127,17,-2
1128,17,-2
1129,17,-2
1130,17,-2
1131,17,-2
1132,17,-2
1133,17,-2
1134,17,-2
1135,17,-2
1136,17,-2
1137,17,-2
1138,17,-2
1139,17,-2
1140,17,-2
1141,17,-2
1142,17,-2
1143,17,-2
1144,17,-2
1145,17,-2
1146,17,-2
1147,17,-2
1148,17,-2
1149,17,-2
1150,17,-2
1151,17,-2
1152,17,-2
1153,17,-2
1154,17,-2
1155,17,-2
1156,17,-2
1157,17,-2
1158,17,-2
1159,17,-1
1160,17,-1
1161,17,-1
1162,16,-1
1163,16,-1
1164,16,-1
1165,16,-1
1166,16,-1
1167,16,-1
1168,16,-1
1169,16,-1
1170,16,-1
1171,15,-1
1172,15,-1
1173,15,-1
1174,15,-1
1175,15,-1
1176,13,-1
1177,13,-1
1178,13,-1
1179,13,-1
1180,13,-1
1181,13,-1
1182,13,-1
1183,13,-1
1184,13,-1
1185,13,-1
1186,13,-1
1187,13,-1
1188,13,-1
1189,13,-1
1190,13,-1
1191,13,-1
1192,12,-1
1193,12,-1
1194,12,-1
1195,12,-1
1196,12,-1
1197,11,-1
1198,11,-1
1199,11,-1
1200,11,-1
1201,11,-1
1202,11,-1
1203,11,-1
1204,11,-1
1205,11,-1
1206,11,-1
1207,11,-1
1208,11,-1
1209,11,-1
1210,11,-1
1211,11,-1
1212,11,-1
1213,11,-1
1214,11,-1
1215,11,-1
1216,11,-1
1217,8,-2
1218,8,-2
1219,8,-2
1220,8,-2
1221,8,-2
1222,8,-2
1223,8,-2
1224,8,-2
1225,8,-2
1226,8,-2
1227,8,-2
1228,8,-2
1229,8,-2
1230,8,-2
1231,8,-2
1232,8,-2
1233,8,-2
1234,8,-2
1235,8,-2
1236,8,-2
1237,8,-2
1238,8,-2
1239,8,-2
1240,8,-2
1241,8,-2
1242,8,-2
1243,7,-2
1244,7,-2
1245,7,-2
1246,7,-1
1247,7,-1
1248,7,-1
1249,6,-1
1250,6,-1
1251,6,-1
1252,6,-1
1253,6,-1
1254,6,-1
1255,6,-1
1256,6,-1
1257,6,-1
1258,6,-1
1259,6,-1
1260,6,-1
1261,6,-1
1262,6,-1
1263,6,-1
1264,6,-1
1265,6,-1
1266,6,-1
1267,6,-1
1268,6,-1
1269,6,-1
1270,6,-1
1271,6,-1
1272,6,-1
1273,6,-1
1274,6,-1
1275,6,-1
1276,6,-1
1277,6,-1
1278,6,-1
1279,6,-1
1280,6,-1
1281,6,-1
1282,6,-1
1283,6,-1
1284,6,-1
1285,6,-1
1286,6,-2
1287,6,-2
1288,6,-2
1289,6,-2
1290,6,-2
1291,6,-2
1292,6,-2
1293,6,-2
1294,6,-2
1295,6,-2
1296,6,-2
1297,6,-2
1298,6,-2
1299,6,-2
1300,6,-2
1301,6,-2
1302,6,-2
1303,6,-2
1304,6,-2
1305,6,-2
1306,5,-2
1307,5,-2
1308,5,-2
1309,5,-2
1310,5,-2
1311,5,-2
1312,5,-2
1313,5,-2
1314,5,-2
1315,5,-2
1316,5,-2
1317,5,-2
1318,5,-2
1319,5,-2
1320,5,-2
1321,4,-2
1322,4,-2
1323,4,-2
1324,4,-2
1325,4,-2
1326,4,-2
1327,4,-2
1328,4,-2
1329,4,-2
1330,4,-2
1331,4,-2
1332,4,-2
1333,4,-2
1334,4,-2
1335,4,-2
1336,4,-2
1337,4,-2
1338,4,-2
1339,4,-2
1340,4,-2
1341,4,-2
1342,4,-2
1343,4,-2
1344,4,-2
1345,4,-2
1346,4,-2
1347,4,-2
1348,4,-2
1349,4,-2
1350,4,-2
1351,4,-2
1352,4,-2
1353,4,-2
1354,4,-2
1355,4,-2
1356,4,-2
1357,4,-2
1358,4,-2
1359,4,-2
1360,4,-2
1361,4,-2
1362,4,-2
1363,4,-2
1364,4,-2
1365,4,-2
1366,4,-2
1367,4,-2
1368,4,-2
1369,4,-2
1370,4,-2
1371,4,-2
1372,4,-2
1373,4,-2
1374,4,-2
1375,4,-2
1376,4,-2
1377,4,-2
1378,4,-2
1379,4,-2
1380,3,-2
1381,3,-2
1382,3,-2
1383,3,-2
1384,3,-2
1385,3,-2
1386,3,-2
1387,3,-2
1388,3,-2
1389,3,-2
1390,3,-2
1391,3,-2
1392,3,-2
1393,2,-2
1394,2,-2
1395,2,-2
1396,2,-2
1397,2,-2
1398,0,-2
1399,0,-2
1400,0,-2
1401,0,-2
1402,0,-2
1403,0,-2
1404,0,-2
1405,0,-2
1406,0,-2
1407,0,-2
1408,0,-2
1409,0,-2
1410,0,-2
1411,0,-2
1412,0,-2
1413,0,-2
1414,0,-2
1415,0,-2
1416,0,-2
1417,0,-2
1418,0,-2
1419,0,-2
1420,0,-2
1421,0,-2
1422,0,-2
1423,0,-2
1424,0,-2
1425,0,-2
1426,0,-2
1427,0,-2
1428,0,-2
1429,0,-2
1430,0,-2
1431,0,-2
1432,0,-2
1433,0,-2
1434,0,-2
1435,0,-2
1436,0,-2
1437,0,-2
1438,0,-2
1439,0,-2
1440,0,-2
1441,0,-2
1442,0,-2
1443,0,-2
1444,0,-2
1445,0,-2
1446,0,-2
1447,0,-2
1448,0,-2
1449,0,-2
1450,0,-2
1451,0,-2
1452,0,-2
1453,0,-2
1454,0,-2
1455,0,-2
1456,0,-2
1457,0,-2
1458,0,-2
1459,0,-2
1460,0,-2
1461,0,1
1462,0,5
1463,0,5
1464,0,5
1465,0,5
1466,0,5
1467,0,5
1468,0,5
1469,0,5
1470,0,5
1471,0,5
1472,0,5
1473,0,5
1474,0,5
1475,0,5
1476,0,5
1477,0,5
1478,0,5
1479,0,5
1480,0,5
1481,0,5
1482,0,5
1483,0,5
1484,0,5
1485,0,5
1486,0,5
1487,0,5
1488,0,5
1489,0,5
1490,0,5
1491,0,5
1492,0,5
1493,0,5
1494,0,5
1495,0,5
1496,0,5
1497,0,5
1498,0,5
1499,0,5
1500,0,5
1501,0,5
1502,0,5
1503,0,5
1504,0,5
1505,0,5
1506,0,5
1507,0,5
1508,0,5
1509,0,5
1510,0,5
1511,0,5
1512,0,5
1513,0,5
1514,0,5
1515,0,5
1516,0,5
1517,-1,5
1518,-1,5
1519,-1,5
1520,-1,5
1521,-1,5
1522,-1,5
1523,-1,5
1524,-1,5
1525,-1,5
1526,-1,5
1527,-1,5
1528,-1,5
1529,-1,5
1530,-1,5
1531,-1,5
1532,-1,5
1533,-1,5
1534,-1,5
1535,-1,5
1536,-1,5
1537,-1,5
1538,-1,5
1539,-1,5
1540,-1,5
1541,-1,5
1542,-1,5
1543,-1,5
1544,-1,5
1545,-1,5
1546,-1,5
1547,-1,5
1548,-1,5
1549,-1,5
1550,-1,5
1551,-1,5
1552,-1,5
1553,-1,5
1554,-1,5
1555,-1,5
1556,-1,5
1557,-1,5
1558,-1,5
1559,-1,5
1560,-1,5
1561,-1,5
1562,-1,5
1563,-1,5
1564,-1,5
1565,-1,5
1566,-1,5
1567,-1,5
1568,-1,5
1569,-1,5
1570,-1,5
1571,-1,5
1572,-1,5
1573,-1,5
1574,-1,5
1575,-1,5
1576,-1,5
1577,-1,5
1578,-1,5
1579,-1,5
1580,-1,5
1581,-1,5
1582,-1,5
1583,-1,5
1584,-1,5
1585,-1,5
1586,-1,5
1587,-1,5
1588,-1,5
1589,-1,5
1590,-1,5
1591,-1,5
1592,-1,5
1593,-1,5
1594,-1,5
1595,-1,5
1596,-1,5
1597,-1,5
1598,-1,5
1599,-1,5
1600,-1,5
1601,-1,5
1602,-1,5
1603,-1,5
1604,-1,5
1605,-1,5
1606,-1,5
1607,-1,5
1608,-1,5
1609,-1,5
1610,-1,5
1611,-1,5
1612,-1,5
1613,-1,5
1614,-1,5
1615,-1,5
1616,-1,5
1617,-1,5
1618,-1,5
1619,-1,5
1620,-1,5
1621,-1,5
1622,-1,5
1623,-1,5
1624,-1,5
1625,-1,5
1626,-1,5
1627,-1,5
1628,-1,5
1629,-8,28
1630,-8,28
1631,-8,28
1632,-8,28
1633,-8,28
1634,-8,28
1635,-8,28
1636,-8,28
1637,-8,28
1638,-8,28
1639,-8,28
1640,-8,28
1641,-8,28
1642,-8,28
1643,-8,28
1644,-8,28
1645,-8,28
1646,-8,28
1647,-8,28
1648,-8,28
1649,-8,28
1650,-8,28
1651,-8,28
1652,-8,28
1653,-8,28
1654,-8,28
1655,-8,28
1656,-8,28
1657,-8,28
1658,-8,28
1659,-8,28
1660,-8,28
1661,-8,28
1662,-8,28
1663,-8,28
1664,-8,28
1665,-8,28
1666,-8,28
1667,-8,28
1668,-8,28
1669,-8,28
1670,-8,28
1671,-8,28
1672,-8,29
1673,-8,29
1674,-8,29
1675,-8,29
1676,-8,29
1677,-8,29
1678,-8,29
1679,-8,29
1680,-8,29
1681,-8,29
1682,-8,29
1683,-8,29
1684,-8,29
1685,-8,29
1686,-8,29
1687,-8,29
1688,-8,29
1689,-8,29
1690,-8,29
1691,-8,29
1692,-8,29
1693,-8,29
1694,-8,29
1695,-8,29
1696,-8,29
1697,-8,29
1698,-8,29
1699,-8,29
1700,-8,28
1701,-8,27
1702,-8,27
1703,-8,27
1704,-8,27
1705,-8,27
1706,-8,27
1707,-8,27
1708,-8,27
1709,-8,27
1710,-8,27
1711,-8,27
1712,-8,27
1713,-8,27
1714,-8,27
1715,-8,27
1716,-8,27
1717,-8,27
1718,-8,27
1719,-8,27
1720,-8,27
1721,-8,27
1722,-8,27
1723,-8,27
1724,-8,27
1725,-8,27
1726,-8,27
1727,-8,27
1728,-8,27
1729,-8,27
1730,-8,27
1731,-8,27
1732,-8,27
1733,-8,27
1734,-8,27
1735,-8,27
1736,-8,27
1737,-8,27
1738,-8,27
1739,-8,27
1740,-8,27
1741,-8,27
1742,-8,27
1743,-8,27
1744,-8,27
1745,-8,27
1746,-8,27
1747,-8,27
1748,-8,27
1749,-8,27
1750,-8,27
1751,-8,27
1752,-8,27
1753,-8,27
1754,-8,27
1755,-8,27
1756,-8,27
1757,-8,27
1758,-8,27
1759,-8,27
1760,-8,27
1761,-8,27
1762,-8,27
1763,-8,27
1764,-8,27
1765,-8,27
1766,-8,27
1767,-8,27
1768,-8,27
1769,-8,27
1770,-8,27
1771,-8,27
1772,-8,27
1773,-8,27
1774,-8,27
1775,-8,27
1776,-8,27
1777,-8,27
1778,-8,27
1779,-8,27
1780,-8,27
1781,-8,27
1782,-8,27
1783,-8,27
1784,-8,27
1785,-8,27
1786,-8,27
1787,-8,27
1788,-8,27
1789,-8,27
1790,-8,27
1791,-8,27
1792,-8,27
1793,-8,27
1794,-8,27
1795,-8,27
1796,-8,27
1797,-8,27
1798,-8,27
1799,-8,27
1800,-8,27
1801,-8,27
1802,-8,27
1803,-8,27
1804,-8,27
1805,-8,27
1806,-8,27
1807,-8,27
1808,-8,27
1809,-8,27
1810,-8,27
1811,-8,27
1812,-8,27
1813,-8,27
1814,-8,27
1815,-8,27
1816,-8,27
1817,-8,27
1818,-8,27
1819,-8,27
1820,-8,27
1821,-8,27
1822,-8,27
1823,-8,27
1824,-8,27
1825,-8,27
1826,-8,27
1827,-8,27
1828,-8,27
1829,-8,27
1830,-8,27
1831,-8,27
1832,-8,27
1833,-8,27
1834,-8,27
1835,-8,27
1836,-8,27
1837,-8,27
1838,-8,27
1839,-8,27
1840,-8,27
1841,-8,27
1842,-8,27
1843,-8,27
1844,-8,27
1845,-8,27
1846,-8,27
1847,-8,27
1848,-8,27
1849,-8,27
1850,-8,27
1851,-8,27
1852,-8,27
1853,-8,27
1854,-8,27
1855,-8,27
1856,-8,27
1857,-8,27
1858,-8,27
1859,-8,27
1860,-8,27
1861,-8,27
1862,-8,27
1863,-8,27
1864,-8,27
1865,-8,28
1866,-8,28
1867,-8,28
1868,-8,28
1869,-8,28
1870,-8,28
1871,-8,28
1872,-8,28
1873,-8,28
1874,-8,28
1875,-8,28
1876,-8,28
1877,-8,28
1878,-8,28
1879,-8,28
1880,-8,28
1881,-8,28
1882,-8,28
1883,-8,28
1884,-8,28
1885,-8,28
1886,-8,28
1887,-8,28
1888,-8,28
1889,-8,28
1890,-8,28
1891,-8,28
1892,-8,28
1893,-8,28
1894,-8,28
1895,-8,28
1896,-8,28
1897,-8,28
1898,-8,28
1899,-8,28
1900,-8,28
1901,-8,28
1902,-8,28
1903,-8,28
1904,-8,28
1905,-8,28
1906,-8,28
1907,-8,28
1908,-8,28
1909,-8,28
1910,-8,28
1911,-8,28
1912,-8,28
1913,-8,28
1914,-8,28
1915,-8,32
1916,-8,38
1917,-8,38
1918,-8,38
1919,-8,38
1920,-8,38
1921,-8,38
1922,-8,38
1923,-8,38
1924,-8,38
1925,-8,38
1926,-8,38
1927,-8,38
1928,-8,38
1929,-8,38
1930,-8,38
1931,-8,38
1932,-8,38
1933,-8,38
1934,-8,38
1935,-8,38
1936,-8,39
1937,-8,39
1938,-8,38
1939,-8,39
1940,-8,39
1941,-8,39
1942,-8,39
1943,-8,39
1944,-8,39
1945,-8,39
1946,-8,39
1947,-8,39
1948,-8,39
1949,-8,39
1950,-8,39
1951,-8,39
1952,-8,39
1953,-8,39
1954,-8,39
1955,-8,39
1956,-8,39
1957,-8,39
1958,-8,39
1959,-8,40
1960,-8,40
1961,-8,40
1962,-8,41
1963,-8,41
1964,-8,41
1965,-8,41
1966,-8,41
1967,-8,41
1968,-8,41
1969,-8,41
1970,-8,41
1971,-8,41
1972,-8,41
1973,-8,41
1974,-8,41
1975,-8,41
1976,-8,41
1977,-8,41
1978,-8,41
1979,-8,41
1980,-8,41
